feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.27426270193834745,0.12970102394289587,0.9593097120271034,0.2285073008347414
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2753202831712036,0.12998611975302732,0.9584274421230943,0.22892449824247887
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.27643416011907995,0.13031266204459468,0.9578274985883681,0.22941355468023603
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.27748722030939654,0.13058953858009825,0.956839356295878,0.22981403312481988
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.27845292686387624,0.1308952634961129,0.9560629587803501,0.23026480750351672
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2795323253562323,0.13121388964287098,0.9553571428571429,0.2307371040878251
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2805991616680842,0.13156730315716794,0.9548983625070582,0.2312698989294643
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2816584980538537,0.13186084173967338,0.9539808018068887,0.23169623725036426
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2826924935314852,0.1321618024154873,0.9530985319028797,0.23213456877138092
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.28367495758852235,0.13245784138049535,0.9521809712027103,0.2325637522572415
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2847439724669564,0.13277548487505048,0.9514045736871823,0.23302993370156191
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2857967440932071,0.13305202409245653,0.9503105590062112,0.2334227623600595
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2868025829940726,0.13337563388869336,0.9495341614906833,0.23389708215432894
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.28786389051890604,0.1336509578467843,0.9484048560135516,0.23428591355290918
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.28885616625035504,0.1339723184081588,0.9475931677018633,0.234754631532012
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.28984632461271254,0.1342570807845179,0.9464991530208922,0.23515795565141914
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.29085389590212163,0.1345976134035116,0.9457933370976849,0.23565826034961837
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.29190054167755997,0.13494039041006156,0.9450875211744777,0.23616145047928955
