feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged,source_table
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2528321468172076,0.1241088598359806,0.9725437605872388,0.2201267657948023,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.253960694989112,0.1243811881188118,0.9718026538678712,0.2205359431060994,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2551815836607335,0.1246692881994781,0.9711674195369848,0.2209722489882443,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2563260014303,0.1249449066480068,0.9704263128176172,0.2213858149804562,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2575628417940091,0.1252272986213968,0.96972049689441,0.2218105351528287,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2588317734406881,0.1255342393117854,0.9691911349520044,0.2222779789967827,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.259972809236354,0.1258103560523396,0.9684147374364764,0.2226902008520998,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2610918388534837,0.1261415787585877,0.968061829474873,0.2231995378318781,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2622131835373955,0.126431585987408,0.9673560135516656,0.2236345613340893,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2632471437931293,0.126718729759239,0.966614906832298,0.2240637424125914,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2644216807500811,0.1269618079725277,0.965520892151327,0.2244141313887772,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2655823818532941,0.1272319350574391,0.964638622247318,0.224812067178787,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2666785072307673,0.1275264610169808,0.9639328063241108,0.2252524544468681,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.26775088229273,0.1278018715049785,0.9630152456239413,0.2256568012106477,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2688822178035368,0.1281422497827261,0.9626270468661772,0.2261765083892687,curve_sample
